,Address,BuildingAge,RegDate,Price,SaleableArea,GrossArea,UnitPricePerSaleableArea,UnitPricePerGrossArea,LastHold,GainLoss
120,FLAT F 40/F TOWER 2 PHASE 1 CENTURY GATEWAY,8,11/12/2020,8.48,487,635,17413,13354,1918,27
121,FLAT E 18/F BLOCK 2 NERINE COVE ,20,11/12/2020,6.4,524,711,12214,9001,3782,179
122,FLAT F 10/F TOWER 1 THE SHERWOOD ,15,11/12/2020,6.06,584,790,10377,7671,3247,136
123,FLAT F 15-16/F BLOCK 7 HANDSOME COURT ,30,11/12/2020,9.68,1056,1290,9167,7504,6299,396
124,FLAT 11 17/F SHUN SANG HOUSE (BLOCK A) SIU HIN COURT ,29,11/12/2020,3.46,385,509,8987,6798,-,
125,FLAT D 15/F BLOCK 1 PHASE 1 CHELSEA HEIGHTS,22,11/12/2020,7.5,520,652,14423,11503,3525,136
126,FLAT C 6/F BLOCK 2 PHASE 2 TUEN MUN TOWN PLAZA,32,11/12/2020,4.65,326,448,14264,10379,1253,11
127,FLAT D 4/F LAI BO BUILDING  ,38,10/12/2020,3.25,238,333,13655,9760,1641,63
128,FLAT E 28/F BLOCK 5 WALDORF GARDEN ,38,10/12/2020,6.14,533,649,11516,9458,1131,23
129,FLAT B 2/F BLOCK 3 E LU ,33,10/12/2020,3.88,414,450,9372,8622,-,
130,FLAT B 16/F BLOCK 8 SUN TUEN MUN CENTRE ,30,10/12/2020,5.14,462,555,11121,9258,-,
131,FLAT 6 2/F HONG SANG HOUSE (BLOCK 5) KIN SANG ESTATE ,31,10/12/2020,1.8,383,-,4700,-,-,
132,FLAT C 4/F LAKESHORE BUILDING  ,40,10/12/2020,4,415,510,9639,7843,3985,335
133,FLAT G 24/F BLOCK 5 SUN TUEN MUN CENTRE ,30,10/12/2020,4.98,455,547,10945,9104,7829,232
134,FLAT E 2/F BLOCK 9 BOTANIA VILLA ,22,10/12/2020,5.2,482,594,10788,8754,3531,177
135,FLAT E 14/F BLOCK 1 ELEGANCE GARDENS ,32,10/12/2020,4.68,414,537,11304,8715,-,
136,BLOCK B 2/F BLOCK B PHASE 2 PO TONG GARDEN (with roof),0,10/12/2020,5.89,-,-,-,-,1354,39
137,FLAT C 2/F DORBOA BUILDING  ,40,10/12/2020,3.1,252,324,12302,9568,4259,549
138,FLAT B 23/F BLOCK 5 BENEVILLE ,16,10/12/2020,7.54,614,796,12277,9470,2739,61
139,FLAT C 4/F BLOCK 1 ALPINE GARDEN ,29,10/12/2020,5.66,579,734,9775,7711,-,
140,FLAT D 28/F TOWER 6 PHASE 2 CENTURY GATEWAY,6,10/12/2020,9.96,663,-,15023,-,2508,57
141,FLAT 5 23/F SIU NING HOUSE (BLOCK S) SIU HONG COURT ,36,10/12/2020,4.92,447,539,11007,9128,-,
