,Address,BuildingAge,RegDate,Price,SaleableArea,GrossArea,UnitPricePerSaleableArea,UnitPricePerGrossArea,LastHold,GainLoss
988,FLAT A 23/F BLOCK 1 GREENVIEW COURT ,38,20/3/2017,6.42,703,784,9132,8189,6300,178
989,FLAT H 35/F THE PANORAMA  ,22,17/3/2017,6.83,671,895,10176,7629,2484,119
990,FLAT B 42/F BLOCK 9 PHASE 2 BELVEDERE GARDEN,31,16/3/2017,5.83,572,668,10192,8728,1398,44
991,FLAT B 33/F BLOCK 3 PHASE 1 BELVEDERE GARDEN,33,15/3/2017,5.48,470,582,11660,9416,4651,338
992,FLAT 7 18/F TOWER B SERENADE COVE ,20,13/3/2017,5.42,462,615,11732,8813,6529,165
993,FLAT E 14/F BLOCK 8 PHASE 2 BELVEDERE GARDEN,31,13/3/2017,5.6,668,786,8383,7125,-,
994,FLAT B 4/F BLOCK 1 SUNNY VILLA ,38,9/3/2017,19,2039,2300,9318,8261,2514,55
995,FLAT C 2/F BLOCK 6 PHASE 3 BELVEDERE GARDEN,30,9/3/2017,6.85,742,898,9232,7628,1751,57
996,FLAT D 34/F BLOCK 1 PHASE 2 BELVEDERE GARDEN,31,9/3/2017,6.74,668,786,10087,8573,1619,46
997,FLAT E 24/F BLOCK 1 PHASE 3 BELVEDERE GARDEN,29,9/3/2017,7.97,728,846,10948,9421,2377,74
998,FLAT F 6/F BLOCK 3 PHASE 2 BELVEDERE GARDEN,31,9/3/2017,5.46,572,668,9545,8174,7520,116
999,FLAT H 12/F BLOCK 3 BAYVIEW GARDEN ,29,8/3/2017,5.8,610,738,9508,7859,1806,56
1000,FLAT D 12/F BLOCK 5 BAYVIEW GARDEN ,29,6/3/2017,8.37,708,850,11819,9845,2567,95
1001,FLAT F 14/F BLOCK 2 BAYVIEW GARDEN ,28,3/3/2017,8.93,773,943,11550,9468,1372,28
1002,FLAT H 30/F BLOCK 8 PHASE 2 BELVEDERE GARDEN,31,3/3/2017,6.48,668,786,9701,8244,7337,86
1003,FLAT A 38/F BLOCK 7 PHASE 2 BELVEDERE GARDEN,31,24/2/2017,6.55,668,786,9805,8333,2588,187
1004,FLAT A 8/F BLOCK 4 PHASE 2 BELVEDERE GARDEN,31,24/2/2017,6.53,668,786,9772,8305,2569,127
1005,FLAT G 37/F BLOCK 8 PHASE 2 BELVEDERE GARDEN,31,24/2/2017,5.7,572,668,9965,8533,2720,141
1006,FLAT A 27/F BLOCK 6 PHASE 2 BELVEDERE GARDEN,31,23/2/2017,6.2,668,786,9281,7888,5231,300
1007,FLAT 9 30/F TOWER A SERENADE COVE ,20,22/2/2017,5.23,445,589,11753,8879,2766,147
1008,FLAT C 31/F BLOCK 8 PHASE 2 BELVEDERE GARDEN,31,17/2/2017,5.8,572,668,10140,8683,7081,59
1009,FLAT B 8/F KEYMOUNT LODGE  ,29,17/2/2017,5.9,663,1028,8899,5739,7341,45
1010,FLAT C 44/F BLOCK 5 PHASE 2 BELVEDERE GARDEN,31,15/2/2017,5.88,572,659,10280,8923,1835,97
1011,FLAT C 9/F THE WESTMINSTER TERRACE  ,11,15/2/2017,30,2561,3424,11714,8762,1778,-14
1012,FLAT H 23/F BLOCK 1 PHASE 3 BELVEDERE GARDEN,29,14/2/2017,6,728,846,8242,7092,6783,84
1013,FLAT D 6/F BLOCK 4 BAYVIEW GARDEN ,29,13/2/2017,7,708,850,9887,8235,-,
1014,FLAT B 34/F BLOCK 7 PHASE 3 BELVEDERE GARDEN,30,13/2/2017,7,742,896,9434,7813,6479,150
1015,FLAT B 45/F BLOCK 8 PHASE 2 BELVEDERE GARDEN,31,10/2/2017,5.63,572,659,9843,8543,2149,88
1016,FLAT B 17/F BLOCK 5 PHASE 3 BELVEDERE GARDEN,30,8/2/2017,5.95,742,896,8019,6641,2416,91
1017,FLAT C 16/F BLOCK 5 PHASE 2 BELVEDERE GARDEN,31,7/2/2017,5.5,572,668,9615,8234,1141,25
1018,FLAT B 41/F BLOCK 8 PHASE 2 BELVEDERE GARDEN,31,2/2/2017,5.5,572,668,9615,8234,2745,131
1019,FLAT E 29/F BLOCK 9 PHASE 2 BELVEDERE GARDEN,31,27/1/2017,6.55,668,786,9805,8333,7053,43
1020,FLAT C 6/F BLOCK 4 PHASE 2 BELVEDERE GARDEN,31,26/1/2017,5.33,572,668,9323,7984,2808,181
1021,FLAT G 39/F BLOCK 3 PHASE 3 BELVEDERE GARDEN,29,26/1/2017,7,742,898,9434,7795,1174,28
1022,FLAT C 35/F BLOCK 2 PHASE 2 BELVEDERE GARDEN,31,26/1/2017,5.3,572,668,9266,7934,-,
1023,FLAT B 32/F BLOCK 7 PHASE 2 BELVEDERE GARDEN,31,26/1/2017,5.25,572,668,9178,7859,1206,22
1024,FLAT F 17/F BLOCK 6 PHASE 3 BELVEDERE GARDEN,30,24/1/2017,7.8,742,896,10512,8705,2177,53
1025,FLAT B 10/F BLOCK 3 PHASE 2 BELVEDERE GARDEN,31,20/1/2017,5.8,572,668,10140,8683,3956,180
1026,FLAT B 26/F BLOCK 4 PHASE 2 BELVEDERE GARDEN,31,20/1/2017,5.63,572,668,9843,8428,5304,276
1027,FLAT B 13/F BLOCK 6 PHASE 2 BELVEDERE GARDEN,31,20/1/2017,5.7,572,668,9965,8533,3290,208
1028,FLAT G 32/F BLOCK 3 GREENVIEW COURT ,38,17/1/2017,4.78,477,545,10021,8771,3749,187
1029,FLAT 6 39/F TOWER B SERENADE COVE ,20,13/1/2017,5.35,462,-,11580,-,5965,125
1030,FLAT D 19/F BLOCK 2 GREENVIEW COURT ,38,13/1/2017,6,703,784,8535,7653,1525,40
1031,FLAT B 25/F BLOCK 7 HANLEY VILLA ,26,12/1/2017,6.85,680,989,10074,6926,1752,43
1032,FLAT C 40/F BLOCK 5 PHASE 2 BELVEDERE GARDEN,31,11/1/2017,5.75,572,668,10052,8608,5768,239
1033,FLAT B 11/F BLOCK 1 HANLEY VILLA ,26,9/1/2017,4.58,475,710,9642,6451,2394,127
1034,FLAT 1 38/F TOWER C SERENADE COVE ,20,9/1/2017,5.4,445,589,12135,9168,3209,145
1035,FLAT E 1/F BLOCK 3 GREENVIEW COURT ,38,6/1/2017,5.38,703,784,7653,6862,3546,226
1036,FLAT 8 35/F TOWER C SERENADE COVE ,20,4/1/2017,6.3,555,738,11351,8537,1585,62
1037,FLAT E 37/F THE PANORAMA  ,22,4/1/2017,5.5,526,699,10456,7868,2433,109
1038,FLAT C 28/F BLOCK 1 HANLEY VILLA ,26,3/1/2017,6.8,634,910,10726,7473,-,
