,Address,BuildingAge,RegDate,Price,SaleableArea,GrossArea,UnitPricePerSaleableArea,UnitPricePerGrossArea,LastHold,GainLoss
192,FLAT B5 9/F TOWER 1 PHASE 3 WETLAND SEASONS PARK,0,23/10/2020,7.23,-,-,-,-,-,-
193,FLAT A2 1/F TOWER 8 PHASE 3 WETLAND SEASONS PARK,0,23/10/2020,6.42,-,-,-,-,-,-
194,FLAT A5 5/F TOWER 1 PHASE 3 WETLAND SEASONS PARK,0,23/10/2020,8.29,-,-,-,-,-,-
195,FLAT A2 5/F TOWER 8 PHASE 3 WETLAND SEASONS PARK,0,23/10/2020,7.24,-,-,-,-,-,-
196,FLAT B2 9/F TOWER 9 PHASE 3 WETLAND SEASONS PARK,0,23/10/2020,7.54,-,-,-,-,-,-
197,FLAT A6 1/F TOWER 8 PHASE 3 WETLAND SEASONS PARK,0,23/10/2020,8.61,-,-,-,-,-,-
198,FLAT H 50/F TOWER 5 PHASE 1 CENTRAL PARK TOWERS,13,23/10/2020,5.93,494,648,12004,9151,4006,237
199,FLAT H 4/F BLOCK 8 PHASE 1 LOCWOOD COURT KINGSWOOD VILLAS,28,23/10/2020,5.5,549,708,10018,7768,8252,143
200,FLAT E 19/F BLOCK 4 PHASE 7 KENSWOOD COURT KINGSWOOD VILLAS,26,23/10/2020,5.26,446,581,11789,9050,1483,44
201,FLAT B6 3/F TOWER 9 PHASE 3 WETLAND SEASONS PARK,0,23/10/2020,5.86,-,-,-,-,-,-
202,FLAT F 19/F BLOCK 5 PHASE 6 MAYWOOD COURT KINGSWOOD VILLAS,23,23/10/2020,4.5,441,578,10204,7785,5654,281
203,FLAT 16 24/F OI CHIU HOUSE (BLOCK A) TIN OI COURT ,27,22/10/2020,5.15,541,742,9519,6941,-,
204,FLAT A5 10/F TOWER 8 PHASE 3 WETLAND SEASONS PARK (with roof),0,22/10/2020,6.41,-,-,-,-,-,-
205,FLAT A 15/F BLOCK 13 PHASE 7 KENSWOOD COURT KINGSWOOD VILLAS,25,22/10/2020,6.25,635,820,9843,7622,1365,23
206,FLAT A8 G/F TOWER 1 PHASE 3 WETLAND SEASONS PARK (with garden),0,22/10/2020,7.91,-,-,-,-,-,-
207,FLAT A6 2/F TOWER 8 PHASE 3 WETLAND SEASONS PARK,0,22/10/2020,8.88,-,-,-,-,-,-
208,FLAT B5 10/F TOWER 1 PHASE 3 WETLAND SEASONS PARK (with roof),0,22/10/2020,8.14,-,-,-,-,-,-
209,FLAT B1 2/F TOWER 7 PHASE 3 WETLAND SEASONS PARK,0,22/10/2020,6.16,-,-,-,-,-,-
210,FLAT A2 10/F TOWER 11 PHASE 2 WETLAND SEASONS PARK (with roof),0,22/10/2020,7.34,460,-,15955,-,-,-
211,FLAT B1 10/F TOWER 7 PHASE 3 WETLAND SEASONS PARK (with roof),0,22/10/2020,6.81,-,-,-,-,-,-
212,FLAT A3 6/F TOWER 22 PHASE 1 WETLAND SEASONS PARK,0,22/10/2020,9.82,663,-,14806,-,-,-
213,FLAT A1 5/F TOWER 8 PHASE 3 WETLAND SEASONS PARK,0,22/10/2020,9.24,-,-,-,-,-,-
214,FLAT B3 8/F TOWER 8 PHASE 3 WETLAND SEASONS PARK,0,22/10/2020,6.03,-,-,-,-,-,-
215,FLAT B1 7/F TOWER 9 PHASE 3 WETLAND SEASONS PARK,0,22/10/2020,5.73,-,-,-,-,-,-
216,FLAT A1 3/F TOWER 7 PHASE 3 WETLAND SEASONS PARK,0,22/10/2020,6.69,-,-,-,-,-,-
217,FLAT B2 8/F TOWER 9 PHASE 3 WETLAND SEASONS PARK,0,22/10/2020,7.43,-,-,-,-,-,-
218,FLAT B2 1/F TOWER 8 PHASE 3 WETLAND SEASONS PARK,0,22/10/2020,5.82,-,-,-,-,-,-
219,FLAT A1 3/F TOWER 8 PHASE 3 WETLAND SEASONS PARK,0,22/10/2020,8.32,-,-,-,-,-,-
220,FLAT 1 5/F CHUNG WA HOUSE (BLOCK P) TIN CHUNG COURT ,21,22/10/2020,4.33,645,863,6713,5017,-,
221,FLAT F 28/F BLOCK 5 PHASE 7 KENSWOOD COURT KINGSWOOD VILLAS,26,21/10/2020,5.3,442,576,11991,9201,2239,59
222,FLAT B5 G/F TOWER 1 PHASE 3 WETLAND SEASONS PARK (with garden),0,21/10/2020,8.07,-,-,-,-,-,-
223,FLAT E 26/F BLOCK 3 PHASE 1 LOCWOOD COURT KINGSWOOD VILLAS,29,21/10/2020,5,448,586,11161,8532,3374,146
224,FLAT B 2/F BLOCK 1 PHASE 2 SHERWOOD COURT KINGSWOOD VILLAS,27,21/10/2020,5.8,633,814,9163,7125,8732,201
225,FLAT A1 2/F TOWER 7 PHASE 3 WETLAND SEASONS PARK,0,21/10/2020,6.63,-,-,-,-,-,-
226,FLAT A2 3/F TOWER 7 PHASE 3 WETLAND SEASONS PARK,0,21/10/2020,6.6,-,-,-,-,-,-
227,FLAT A3 6/F TOWER 8 PHASE 3 WETLAND SEASONS PARK,0,21/10/2020,7.76,-,-,-,-,-,-
228,FLAT A1 5/F TOWER 7 PHASE 3 WETLAND SEASONS PARK,0,21/10/2020,6.71,-,-,-,-,-,-
229,FLAT B5 5/F TOWER 1 PHASE 3 WETLAND SEASONS PARK,0,21/10/2020,4.41,-,-,-,-,-,-
230,FLAT A3 5/F TOWER 1 PHASE 3 WETLAND SEASONS PARK,0,21/10/2020,5.62,-,-,-,-,-,-
231,FLAT B5 8/F TOWER 1 PHASE 3 WETLAND SEASONS PARK,0,21/10/2020,7.69,-,-,-,-,-,-
232,FLAT A3 2/F TOWER 3 PHASE 2 WETLAND SEASONS PARK,0,21/10/2020,5.57,433,-,12862,-,-,-
233,FLAT A5 2/F TOWER 7 PHASE 3 WETLAND SEASONS PARK,0,21/10/2020,5.6,-,-,-,-,-,-
234,FLAT A2 2/F TOWER 8 PHASE 3 WETLAND SEASONS PARK,0,21/10/2020,6.59,-,-,-,-,-,-
235,FLAT A5 8/F TOWER 8 PHASE 3 WETLAND SEASONS PARK,0,21/10/2020,5.03,-,-,-,-,-,-
236,FLAT A2 7/F TOWER 1 PHASE 3 WETLAND SEASONS PARK,0,21/10/2020,11.18,-,-,-,-,-,-
237,FLAT A3 8/F TOWER 8 PHASE 3 WETLAND SEASONS PARK,0,21/10/2020,7.96,-,-,-,-,-,-
238,FLAT B2 10/F TOWER 8 PHASE 3 WETLAND SEASONS PARK (with roof),0,21/10/2020,6.57,-,-,-,-,-,-
239,FLAT B5 6/F TOWER 9 PHASE 3 WETLAND SEASONS PARK,0,21/10/2020,7.17,-,-,-,-,-,-
240,FLAT B3 3/F TOWER 8 PHASE 3 WETLAND SEASONS PARK,0,21/10/2020,5.96,-,-,-,-,-,-
241,FLAT B1 8/F TOWER 1 PHASE 3 WETLAND SEASONS PARK,0,21/10/2020,6.07,-,-,-,-,-,-
242,FLAT A1 7/F TOWER 11 PHASE 2 WETLAND SEASONS PARK,0,21/10/2020,6.15,440,-,13978,-,-,-
