,Address,BuildingAge,RegDate,Price,SaleableArea,GrossArea,UnitPricePerSaleableArea,UnitPricePerGrossArea,LastHold,GainLoss
156,FLAT C 20/F BLOCK 1 GREENKNOLL COURT ,28,24/9/2020,5.9,456,555,12939,10631,1534,84
157,FLAT 4 10/F KWAI CHUNG GEE CHANG HOUSE  ,47,23/9/2020,3.05,267,-,11423,-,1291,36
158,FLAT F 7/F BLOCK 2 KWAI CHUNG PLAZA ,30,23/9/2020,7.34,493,666,14884,11018,1155,2
159,FLAT 8 27/F BLOCK A NEW KWAI FONG GARDENS ,37,22/9/2020,6.85,418,510,16388,13431,1962,35
160,FLAT G 28/F BLOCK 3 KWAI FONG TERRACE ,36,22/9/2020,5.5,473,578,11628,9516,9021,209
161,FLAT B 6/F KWAI KING BUILDING  ,45,22/9/2020,4.48,408,520,10980,8615,1173,12
162,FLAT D 28/F BLOCK 3 KWAI CHUNG PLAZA ,30,22/9/2020,5.98,318,437,18805,13684,3796,199
163,FLAT F 10/F BLOCK 1 HORIZON PLACE ,18,22/9/2020,5.62,396,578,14192,9723,6887,250
164,FLAT D 18/F KWAI LOK BUILDING  ,47,21/9/2020,4.35,351,595,12393,7311,-,
165,FLAT 8 21/F BLOCK B PO SING CENTRE ,35,18/9/2020,4.98,362,504,13757,9881,1897,25
166,FLAT 3 30/F BLOCK B NEW KWAI FONG GARDENS ,37,18/9/2020,6.6,408,519,16176,12717,2911,92
167,FLAT 4 26/F BLOCK B SUN KWAI HING GARDENS ,37,17/9/2020,6.48,480,594,13500,10909,-,
168,FLAT B8 15/F BLOCK B SHUI KING BUILDING ,46,17/9/2020,3.92,341,422,11490,9284,1279,40
169,FLAT 7 32/F BLOCK B NEW KWAI FONG GARDENS ,37,17/9/2020,6.65,415,526,16024,12643,8749,214
170,FLAT 4 25/F SHEUNG MAN COURT  ,0,17/9/2020,2.04,-,-,-,-,-,-
171,FLAT D 18/F EDITION 178  ,2,17/9/2020,5.35,273,-,19597,-,1105,15
172,FLAT A6 2/F BLOCK A SHUI KING BUILDING ,46,17/9/2020,2.3,330,407,6970,5651,-,
173,FLAT 8 7/F KWAI YEE HOUSE (BLOCK A) KWAI YIN COURT ,27,16/9/2020,4,401,514,9975,7782,-,
174,FLAT 5 17/F KWAI FUNG HOUSE (BLOCK C) KWAI CHUN COURT ,25,16/9/2020,3.25,401,514,8105,6323,-,
175,FLAT 5 15/F BLOCK E NEW KWAI FONG GARDENS ,37,16/9/2020,6.17,400,490,15425,12592,-,
176,FLAT A 25/F VICTORY GARDEN  ,32,15/9/2020,4.4,372,472,11828,9322,4393,270
177,FLAT 8 2/F KWAI YUE HOUSE (BLOCK B) KWAI CHUN COURT ,25,15/9/2020,3.9,401,514,9726,7588,-,
178,FLAT 8 15/F BLOCK D NEW KWAI FONG GARDENS ,37,14/9/2020,6.33,418,510,15144,12412,7541,328
179,FLAT E 22/F WEALTHY GARDEN  ,46,14/9/2020,5.68,-,-,-,-,-,-
180,FLAT B 10/F KWAI PO BUILDING  ,44,14/9/2020,4,421,580,9501,6897,1218,0
181,FLAT 7 18/F BLOCK C PO SING CENTRE ,36,14/9/2020,4.6,342,470,13450,9787,5046,475
182,FLAT D 19/F KAM WA (WAH) BUILDING  ,45,11/9/2020,3.1,298,-,10403,-,1957,20
183,FLAT G 13/F VICTORY GARDEN  ,32,11/9/2020,3.8,326,412,11656,9223,3080,124
184,FLAT A 20/F WEALTHY GARDEN  ,46,11/9/2020,5.98,-,-,-,-,-,-
185,FLAT B 2/F KWAI WAH BUILDING  ,44,9/9/2020,3.88,411,-,9440,-,2680,78
186,FLAT B6 2/F BLOCK B SHUI KING BUILDING ,46,9/9/2020,3.08,330,407,9333,7568,2907,66
187,FLAT A 4/F BLOCK 2 HIBISCUS PARK ,22,9/9/2020,8,595,801,13445,9988,-,
188,FLAT F 7/F SHING WAH BUILDING  ,46,8/9/2020,3.54,260,420,13608,8424,3075,112
189,FLAT 5 16/F KWAI CHEONG HOUSE (BLOCK A) KWAI CHUN COURT ,25,7/9/2020,4.1,401,514,10224,7977,-,
190,FLAT A 3/F KWAI CHEUNG BUILDING  ,47,4/9/2020,4,248,-,16129,-,-,
191,FLAT F 4/F KWAI CHUNG CENTRE  ,42,4/9/2020,4.55,353,427,12890,10656,2205,45
192,FLAT C 21/F KWAI CHUNG BUILDING  ,46,4/9/2020,4.25,464,620,9159,6855,3353,123
193,FLAT 5 16/F BLOCK C NEW KWAI FONG GARDENS ,37,4/9/2020,6.55,400,490,16375,13367,1814,32
194,FLAT G 17/F CHEONG WAI MANSION  ,42,3/9/2020,5.45,489,500,11145,10900,5204,456
195,FLAT 5 1/F BLOCK D PO SING CENTRE ,36,2/9/2020,3.7,285,-,12982,-,-,
196,FLAT H 15/F TAK CHEONG BUILDING  ,46,2/9/2020,4.13,391,491,10558,8407,3799,244
197,NO. 123 (FLAT B) 2/F CHU PO BUILDING  ,48,28/8/2020,2,266,-,7519,-,-,
198,FLAT 3 4/F SHEUNG MAN COURT  ,0,28/8/2020,1.83,-,-,-,-,-,-
199,FLAT D 13/F HANG KING GARDEN  ,24,28/8/2020,7.76,511,666,15186,11652,8476,75
200,FLAT 5 38/F SHEUNG MAN COURT  ,0,28/8/2020,2.15,-,-,-,-,-,-
201,FLAT 9 4/F SHEUNG MAN COURT  ,0,28/8/2020,1.99,-,-,-,-,-,-
202,FLAT 6 28/F SHEUNG MAN COURT  ,0,28/8/2020,3.47,-,-,-,-,-,-
203,FLAT 2 32/F BLOCK C NEW KWAI FONG GARDENS ,37,28/8/2020,6.56,415,526,15807,12471,1880,29
204,FLAT C 27/F BLOCK 1 KWAI CHUNG PLAZA ,30,28/8/2020,6.8,493,666,13793,10210,-,
205,FLAT 8 12/F BLOCK C NEW KWAI FONG GARDENS ,37,27/8/2020,6.25,418,510,14952,12255,8743,221
206,FLAT 2 13/F SHEUNG MAN COURT  ,0,27/8/2020,1.93,-,-,-,-,-,-
207,FLAT 6 8/F LEE WO BUILDING  ,46,27/8/2020,3.55,324,-,10957,-,1248,24
208,FLAT D 5/F KWAI DAO (DO) BUILDING  ,45,26/8/2020,3.75,384,490,9766,7653,2149,46
209,FLAT H 16/F BLOCK 1 GREENKNOLL COURT ,28,26/8/2020,6.1,465,573,13118,10646,1246,33
210,FLAT A 5/F BLOCK 3 KWAI FONG TERRACE ,36,26/8/2020,5.29,415,506,12747,10455,2834,103
211,FLAT 4 10/F SHEUNG MAN COURT  ,0,26/8/2020,1.93,-,-,-,-,-,-
212,FLAT 9 13/F SHEUNG MAN COURT  ,0,26/8/2020,2.08,-,-,-,-,-,-
213,FLAT C 19/F KAM HENG BUILDING  ,46,25/8/2020,3.8,381,513,9974,7407,3885,252
214,FLAT 5 17/F SHEUNG MAN COURT  ,0,25/8/2020,2.02,-,-,-,-,-,-
215,FLAT 2 30/F SHEUNG MAN COURT  ,0,25/8/2020,2.04,-,-,-,-,-,-
216,FLAT 1 27/F BLOCK C SUN KWAI HING GARDENS ,37,24/8/2020,6.6,480,594,13750,11111,6454,428
217,FLAT J 3/F HOVER (HOOVER) COURT  ,47,24/8/2020,3.2,278,-,11511,-,-,
218,FLAT B 25/F WEALTHY GARDEN  ,46,24/8/2020,6.43,-,-,-,-,-,-
219,FLAT C 6/F YUET LOONG BUILDING (MANSION)  ,47,24/8/2020,4.03,342,465,11778,8662,4873,293
220,FLAT 4 18/F SHEUNG MAN COURT  ,0,24/8/2020,1.99,-,-,-,-,-,
221,FLAT 1 13/F SHEUNG MAN COURT  ,0,24/8/2020,2.23,-,-,-,-,-,-
222,FLAT E 20/F WEALTHY GARDEN  ,46,21/8/2020,5.54,-,-,-,-,-,-
223,FLAT F 8/F CHEONG WING MANSION  ,46,21/8/2020,3.5,286,-,12238,-,3088,176
224,FLAT 3 12/F SHEUNG MAN COURT  ,0,21/8/2020,1.94,-,-,-,-,-,-
225,FLAT 5 3/F SHEUNG MAN COURT  ,0,21/8/2020,1.81,-,-,-,-,-,-
226,FLAT 3 40/F SHEUNG MAN COURT  ,0,21/8/2020,2.09,-,-,-,-,-,-
227,FLAT 9 12/F SHEUNG MAN COURT  ,0,21/8/2020,2.07,-,-,-,-,-,-
228,FLAT 4 12/F SHEUNG MAN COURT  ,0,21/8/2020,1.95,-,-,-,-,-,-
229,FLAT 5 33/F SHEUNG MAN COURT  ,0,21/8/2020,2.12,-,-,-,-,-,-
230,FLAT J 7/F MING TONG BUILDING  ,53,20/8/2020,1.98,368,-,5380,-,4625,355
231,FLAT 3 9/F SHEUNG MAN COURT  ,0,20/8/2020,1.92,-,-,-,-,-,-
232,FLAT 2 12/F SHEUNG MAN COURT  ,0,20/8/2020,1.92,-,-,-,-,-,-
233,FLAT 2 8/F SHEUNG MAN COURT  ,0,20/8/2020,1.88,-,-,-,-,-,-
234,FLAT L 21/F TAK TAI BUILDING   (with roof),49,20/8/2020,3.98,257,-,15486,-,1462,43
235,FLAT 3 21/F SHEUNG MAN COURT  ,0,20/8/2020,2,-,-,-,-,-,-
236,FLAT 3 13/F SHEUNG MAN COURT  ,0,20/8/2020,1.95,-,-,-,-,-,-
237,FLAT 9 9/F SHEUNG MAN COURT  ,0,20/8/2020,2.05,-,-,-,-,-,-
238,FLAT 4 21/F SHEUNG MAN COURT  ,0,20/8/2020,2.01,-,-,-,-,-,-
239,FLAT 2 5/F SHEUNG MAN COURT  ,0,20/8/2020,1.84,-,-,-,-,-,-
240,FLAT 4 9/F SHEUNG MAN COURT  ,0,20/8/2020,1.92,-,-,-,-,-,-
241,FLAT 3 8/F SHEUNG MAN COURT  ,0,20/8/2020,1.91,-,-,-,-,-,-
