,Address,BuildingAge,RegDate,Price,SaleableArea,GrossArea,UnitPricePerSaleableArea,UnitPricePerGrossArea,LastHold,GainLoss
8722,FLAT C 43/F TOWER 5 PHASE 2 GRAND YOHO,3,26/9/2018,26.54,1185,-,22394,-,-,-
8723,FLAT F 22/F LUCKY MANSION  ,40,26/9/2018,4.04,315,377,12825,10716,3649,457
8724,FLAT F 28/F TOWER 3 PHASE 2 GRAND YOHO,3,26/9/2018,14.49,723,-,20039,-,-,-
8725,FLAT 7 5/F ON HONG BUILDING  ,45,26/9/2018,3.38,409,416,8264,8125,2768,216
8726,FLAT E 32/F TOWER 5 PHASE 2 GRAND YOHO,3,26/9/2018,22.05,899,-,24524,-,-,-
8727,FLAT A 5/F HONG LOK SQUARE  ,25,26/9/2018,4,396,563,10101,7105,7927,176
8728,FLAT B 9/F BLOCK 5 LA GROVE ,11,26/9/2018,8.4,814,1060,10319,7925,3161,116
8729,FLAT C 15/F TOWER 1 THE REACH ,7,26/9/2018,8.34,660,900,12636,9267,1406,31
8730,FLAT B 10/F TOWER 8 PHASE 2 GRAND YOHO,3,24/9/2018,8.54,415,-,20583,-,-,-
8731,FLAT H 20/F TOWER 1 THE REACH ,7,24/9/2018,5,424,575,11792,8696,1727,14
8732,FLAT 26 1/F DOMUS NO. 65-89 TAN KWAI TSUEN ROAD ,5,24/9/2018,4.08,243,-,16790,-,1188,36
8733,FLAT B 41/F TOWER 10 PHASE 1 GRAND YOHO,4,24/9/2018,15.77,780,-,20213,-,-,-
8734,FLAT B 2/F TOWER 35B PHASE 2C PARK YOHO MILANO PARK VISTA,3,24/9/2018,9.24,632,-,14620,-,-,-
8735,FLAT B 45/F TOWER 10 PHASE 1 GRAND YOHO,4,24/9/2018,15.93,780,-,20426,-,-,-
8736,FLAT 1 21/F BLOCK B MANHATTAN PLAZA ,32,24/9/2018,8.88,781,971,11370,9145,7769,103
8737,FLAT B 36/F TOWER 8 PHASE 2 GRAND YOHO,3,24/9/2018,8.81,412,-,21392,-,-,-
8738,FLAT G 42/F TOWER 8 PHASE 2 GRAND YOHO,3,24/9/2018,10.98,543,-,20213,-,-,-
8739,FLAT G 45/F TOWER 8 PHASE 2 GRAND YOHO,3,24/9/2018,11.32,543,-,20853,-,-,-
8740,FLAT E 35/F TOWER 5 PHASE 2 GRAND YOHO,3,24/9/2018,19.87,899,-,22103,-,-,-
8741,FLAT A 19/F BLOCK 9 PHASE 1 YOHO TOWN,16,24/9/2018,7.13,422,544,16891,13103,1224,44
8742,FLAT F 29/F TOWER 5 PHASE 2 GRAND YOHO,3,24/9/2018,12.22,632,-,19335,-,-,-
