,Address,BuildingAge,RegDate,Price,SaleableArea,GrossArea,UnitPricePerSaleableArea,UnitPricePerGrossArea,LastHold,GainLoss
102,FLAT 3 12/F LOUISA TOWER  ,44,28/10/2020,7.7,615,-,12520,-,-,
103,FLAT H 11/F PARK METROPOLITAN  ,6,28/10/2020,9.45,540,-,17500,-,2529,40
104,FLAT E 8/F PARK MANSION  ,26,27/10/2020,4.5,305,459,14754,9804,3847,210
105,FLAT 4 27/F WO YUET HOUSE (BLOCK B) CHEUNG WO COURT ,36,23/10/2020,6.68,568,684,11761,9766,-,
106,FLAT C 19/F FU WAH COURT  ,42,23/10/2020,4.6,405,585,11358,7863,1887,24
107,FLAT E 14/F FOO ON BUILDING  ,44,22/10/2020,4.18,352,460,11875,9087,-,
108,FLAT S 11/F HOPEWELL HOUSE  ,53,22/10/2020,3.82,290,-,13172,-,6620,623
109,FLAT 37 8/F KWUN TONG MANSION  ,55,22/10/2020,4.65,397,-,11713,-,-,
110,FLAT B 22/F BO FUNG BUILDING  ,28,21/10/2020,5.5,318,476,17296,11555,1137,16
111,FLAT 7 29/F WO KIN HOUSE (BLOCK D) CHEUNG WO COURT ,36,21/10/2020,6.32,548,659,11533,9590,-,
112,FLAT 5 20/F WO SHING HOUSE (BLOCK C) CHEUNG WO COURT ,36,21/10/2020,5.2,447,537,11633,9683,-,
113,FLAT B 7/F HIU WAH BUILDING  ,42,20/10/2020,4.8,501,713,9581,6732,3339,146
114,FLAT K 12/F HOPEWELL HOUSE  ,53,19/10/2020,3.9,305,-,12787,-,8133,290
115,FLAT 3 12/F HIU MING COURT  ,41,19/10/2020,4.6,439,641,10478,7176,9062,297
116,FLAT D 4/F KUNG LOK BUILDING  ,46,19/10/2020,7.4,678,780,10914,9487,-,
117,FLAT D 7/F KWONG MING BUILDING  ,33,19/10/2020,5.99,489,620,12249,9661,-,
118,FLAT B4 18/F BLOCK B HYDE TOWERS ,43,16/10/2020,6.3,547,650,11517,9692,5382,280
119,FLAT L 16/F PARK METROPOLITAN  ,6,15/10/2020,9.38,536,-,17500,-,2433,43
