,Address,BuildingAge,RegDate,Price,SaleableArea,GrossArea,UnitPricePerSaleableArea,UnitPricePerGrossArea,LastHold,GainLoss
103,FLAT A 31/F TOWER 8 THE LATITUDE ,10,27/2/2020,18,1035,1335,17391,13483,2996,36
104,FLAT F 39/F TOWER 7 THE LATITUDE ,10,24/2/2020,8,511,663,15656,12066,3934,76
105,FLAT C 6/F TOWER 1 JUBILANT PLACE ,22,10/2/2020,11.5,839,1024,13707,11230,-,
106,FLAT C 7/F TOWER 1B THE LATITUDE ,10,10/2/2020,10,543,703,18416,14225,2720,61
107,FLAT D 3/F TOWER 5 JUBILANT PLACE ,22,3/2/2020,7.9,620,691,12742,11433,-,
108,FLAT A 22/F BLOCK 5 MAJESTIC PARK ,22,23/1/2020,14.3,800,1013,17875,14116,5943,391
109,FLAT C 17/F TOWER 2 JUBILANT PLACE ,22,20/1/2020,11.5,778,951,14781,12093,-,
110,FLAT C 41/F TOWER 2B THE LATITUDE ,10,14/1/2020,8.55,446,571,19168,14972,3649,116
111,FLAT E 23/F BLOCK 5 MAJESTIC PARK ,22,9/1/2020,16,1015,1283,15764,12471,7855,84
112,FLAT F 5/F BLOCK 3 MAJESTIC PARK ,22,7/1/2020,8.2,469,590,17484,13898,4358,167
113,FLAT G 43/F NO. 18 FARM ROAD  ,16,6/1/2020,9.91,498,652,19900,15199,5596,168
114,FLAT G 8/F BLOCK 2 MAJESTIC PARK ,22,31/12/2019,13.79,813,1025,16962,13454,7945,105
115,FLAT D 41/F TOWER 2B THE LATITUDE ,10,30/12/2019,10,540,701,18519,14265,3632,102
116,FLAT F 29/F TOWER 6 THE LATITUDE ,10,30/12/2019,9.8,545,707,17982,13861,1222,31
117,FLAT C 8/F TOWER 2B THE LATITUDE ,10,24/12/2019,7.96,446,571,17848,13940,3364,100
118,FLAT B 6/F TOWER 7 THE LATITUDE ,10,23/12/2019,14,825,1073,16970,13048,3600,37
119,FLAT G 17/F NO. 18 FARM ROAD  ,16,23/12/2019,8,470,642,17021,12461,3216,67
120,FLAT C 36/F TOWER 1B THE LATITUDE ,10,19/12/2019,10,543,703,18416,14225,3197,69
121,FLAT D 6/F TOWER 4 JUBILANT PLACE ,22,19/12/2019,8,777,949,10296,8430,-,
122,FLAT E 27/F TOWER 6 THE LATITUDE ,10,16/12/2019,9.52,535,695,17794,13698,3835,135
123,FLAT A 26/F TOWER 2A THE LATITUDE ,10,3/12/2019,31.7,1496,1907,21190,16623,2871,39
124,FLAT C 20/F TOWER 8 THE LATITUDE ,10,2/12/2019,9.65,588,763,16412,12647,2730,39
125,FLAT C 38/F TOWER 6 THE LATITUDE ,10,28/11/2019,13.3,760,973,17500,13669,3851,64
126,FLAT C 30/F TOWER 7 THE LATITUDE ,10,28/11/2019,10,584,758,17123,13193,3388,64
127,FLAT C 7/F TOWER 7 THE LATITUDE ,10,26/11/2019,9.38,584,758,16062,12375,3845,113
128,FLAT G 15/F TOWER 2 JUBILANT PLACE ,22,21/11/2019,10.5,842,1028,12470,10214,-,
129,FLAT B 12/F ONE ELEGANCE  ,11,19/11/2019,6.52,453,638,14393,10219,3204,76
130,FLAT D 31/F TOWER 8 THE LATITUDE ,10,18/11/2019,9.98,532,691,18759,14443,3852,120
131,FLAT C 40/F TOWER 7 THE LATITUDE ,10,15/11/2019,10.6,584,758,18151,13984,3846,107
132,FLAT B 13/F TOWER 1B THE LATITUDE ,10,13/11/2019,9.4,534,693,17603,13564,2801,62
133,FLAT A 31/F NO. 18 FARM ROAD  ,16,30/10/2019,9.5,501,656,18962,14482,3550,121
134,FLAT F 6/F NO. 18 FARM ROAD  ,16,28/10/2019,13,731,967,17781,13442,4203,100
135,FLAT C 7/F TOWER 3 JUBILANT PLACE ,22,28/10/2019,11.3,839,1024,13468,11035,-,
136,FLAT D 13/F TOWER 2 JUBILANT PLACE ,22,25/10/2019,8,727,888,11004,9009,-,
137,FLAT A 6/F ONE ELEGANCE  ,11,24/10/2019,6.78,453,638,14967,10627,3177,95
138,FLAT E 28/F NO. 18 FARM ROAD  ,16,21/10/2019,12.03,586,768,20529,15664,5501,128
139,FLAT H 5/F TOWER 2 JUBILANT PLACE ,22,27/9/2019,8.5,797,972,10665,8745,-,
140,FLAT B 8/F TOWER 1A THE LATITUDE ,10,23/9/2019,22.8,1333,1701,17104,13404,1518,10
141,FLAT C 5/F BLOCK 3 MAJESTIC PARK ,22,3/9/2019,12.68,779,982,16277,12912,4287,161
142,FLAT E 8/F BLOCK 5 MAJESTIC PARK ,22,3/9/2019,9.4,510,645,18431,14574,3305,132
143,FLAT B 21/F NO. 18 FARM ROAD  ,16,16/8/2019,9.7,470,642,20638,15109,4132,142
144,FLAT B 15/F TOWER 8 THE LATITUDE ,10,15/8/2019,15.33,827,1075,18537,14260,2874,59
145,FLAT A 40/F TOWER 2B THE LATITUDE ,10,12/7/2019,9.28,454,580,20441,16000,3397,130
146,FLAT C 9/F TOWER 8 THE LATITUDE ,10,4/7/2019,9.98,588,763,16973,13080,3711,114
147,FLAT B 11/F TOWER 1A THE LATITUDE ,10,6/6/2019,24,1333,1701,18005,14109,2562,18
148,FLAT A 18/F TOWER 2B THE LATITUDE ,10,5/6/2019,8.72,454,581,19207,15009,1644,48
149,FLAT B 33/F TOWER 6 THE LATITUDE ,10,31/5/2019,16.8,834,1085,20144,15484,3655,102
150,FLAT D 4/F TOWER 1 JUBILANT PLACE ,22,30/5/2019,10,839,1024,11919,9766,-,
151,FLAT D 15/F BLOCK 2 MAJESTIC PARK ,22,29/5/2019,13.98,736,930,18995,15032,2310,79
152,FLAT F 10/F TOWER 6 JUBILANT PLACE ,22,28/5/2019,9,781,955,11524,9424,-,
153,FLAT A 6/F TOWER 2B THE LATITUDE ,10,24/5/2019,8.3,454,581,18282,14286,2931,56
154,FLAT D 23/F TOWER 6 THE LATITUDE ,10,22/5/2019,10.92,549,713,19891,15316,3669,147
155,FLAT G 16/F TOWER 5 JUBILANT PLACE ,22,14/5/2019,11.8,781,955,15109,12356,-,
156,FLAT F 45/F TOWER 6 THE LATITUDE ,10,14/5/2019,9.8,545,707,17982,13861,1374,15
157,FLAT F 11/F TOWER 6 THE LATITUDE ,10,14/5/2019,8.1,545,707,14862,11457,3632,106
158,FLAT F 36/F NO. 18 FARM ROAD  ,16,9/5/2019,13,763,1002,17038,12974,1365,0
159,FLAT G 45/F TOWER 6 THE LATITUDE ,10,8/5/2019,10.23,525,678,19486,15088,3038,97
160,FLAT D 8/F TOWER 8 THE LATITUDE ,10,3/5/2019,9.63,532,691,18102,13936,1970,48
161,FLAT D 22/F TOWER 7 THE LATITUDE ,10,3/5/2019,10.5,626,823,16773,12758,3634,119
162,FLAT G 21/F TOWER 8 THE LATITUDE ,10,18/4/2019,13,758,992,17150,13105,3634,122
163,FLAT A 17/F TOWER 1B THE LATITUDE ,10,18/4/2019,15,890,1133,16854,13239,3220,82
164,FLAT B 41/F TOWER 2A THE LATITUDE ,10,18/4/2019,29.2,1333,1701,21905,17166,3651,83
165,FLAT E 21/F NO. 18 FARM ROAD  ,16,16/4/2019,11.8,562,758,20996,15567,2976,91
166,FLAT B 16/F BLOCK 5 MAJESTIC PARK ,22,16/4/2019,14,773,970,18111,14433,7699,105
167,FLAT C 19/F BLOCK 1 MAJESTIC PARK ,22,12/4/2019,14,779,982,17972,14257,7706,106
168,FLAT B 31/F TOWER 7 THE LATITUDE ,10,12/4/2019,15.84,825,1073,19200,14762,3373,77
169,FLAT C 37/F TOWER 1B THE LATITUDE ,10,15/3/2019,11.1,543,703,20442,15789,3197,122
170,FLAT A 25/F NO. 18 FARM ROAD  ,16,13/3/2019,7.75,501,656,15469,11814,4792,128
171,FLAT F 41/F TOWER 8 THE LATITUDE ,10,12/3/2019,9,530,686,16981,13120,2660,45
172,FLAT B 19/F NO. 18 FARM ROAD  ,16,28/2/2019,8,470,642,17021,12461,3951,103
173,FLAT F 4/F TOWER 2 JUBILANT PLACE ,22,28/2/2019,9.5,842,1028,11283,9241,-,
174,FLAT A 46/F TOWER 6 THE LATITUDE ,10,22/2/2019,22,1037,1337,21215,16455,3559,85
175,FLAT A 29/F TOWER 2B THE LATITUDE ,10,20/2/2019,7.8,454,580,17181,13448,2327,46
176,FLAT E 5/F TOWER 5 JUBILANT PLACE ,22,19/2/2019,7.6,620,691,12258,10999,-,
177,FLAT D 9/F BLOCK 5 MAJESTIC PARK ,22,7/1/2019,10.8,736,930,14674,11613,7489,109
178,FLAT C 28/F TOWER 2B THE LATITUDE ,10,20/12/2018,8.28,446,571,18565,14501,3442,118
179,FLAT F 15/F TOWER 7 JUBILANT PLACE ,22,22/11/2018,10,786,960,12723,10417,-,
180,FLAT A 37/F TOWER 2B THE LATITUDE ,10,8/11/2018,10,454,580,22026,17241,3172,153
181,FLAT C 31/F TOWER 2B THE LATITUDE ,10,31/10/2018,8.5,446,571,19058,14886,1657,49
182,FLAT C 14/F TOWER 2 JUBILANT PLACE ,22,12/10/2018,10.8,778,951,13882,11356,-,
183,FLAT B 20/F BLOCK 5 MAJESTIC PARK ,22,10/10/2018,14.78,773,970,19120,15237,7518,100
184,FLAT E 8/F TOWER 1 JUBILANT PLACE ,22,26/9/2018,10.5,767,937,13690,11206,-,
185,FLAT A 19/F TOWER 7 THE LATITUDE ,10,21/9/2018,20,1034,1332,19342,15015,3416,125
186,FLAT A 18/F BLOCK 2 MAJESTIC PARK ,22,11/9/2018,13.5,800,1013,16875,13327,826,35
187,FLAT F 16/F TOWER 5 JUBILANT PLACE ,22,6/9/2018,11.2,781,955,14341,11728,-,
188,FLAT D 30/F TOWER 2B THE LATITUDE ,10,21/8/2018,11.38,540,701,21074,16234,2348,77
189,FLAT F 12/F TOWER 6 JUBILANT PLACE ,22,15/8/2018,9.8,781,955,12548,10262,-,
190,FLAT A 38/F TOWER 6 THE LATITUDE ,10,3/8/2018,23.88,1037,1337,23028,17861,3367,120
191,FLAT C 19/F BLOCK 5 MAJESTIC PARK ,22,1/8/2018,15.65,779,982,20090,15937,7448,109
192,FLAT E 41/F TOWER 7 THE LATITUDE ,10,30/7/2018,10.6,533,691,19887,15340,3082,136
193,FLAT A 9/F TOWER 8 THE LATITUDE ,10,27/7/2018,18.56,1035,1335,17932,13903,2696,79
194,FLAT A 37/F TOWER 1A THE LATITUDE ,10,18/7/2018,36.5,1595,2031,22884,17971,2949,58
195,FLAT A 19/F TOWER 1B THE LATITUDE ,10,17/7/2018,16.67,890,1133,18725,14709,2947,100
196,FLAT E 43/F TOWER 8 THE LATITUDE ,10,16/7/2018,9.2,525,680,17524,13529,2702,77
197,FLAT C 12/F NO. 18 FARM ROAD  ,16,12/7/2018,13,661,883,19667,14723,3125,130
198,FLAT G 10/F BLOCK 5 MAJESTIC PARK ,22,4/7/2018,15.5,813,1025,19065,15122,3111,156
199,FLAT C 9/F TOWER 1B THE LATITUDE ,10,28/6/2018,9.85,543,703,18140,14011,1512,48
200,FLAT B 43/F TOWER 1B THE LATITUDE ,10,25/6/2018,10.72,534,695,20075,15424,1794,47
201,FLAT A 25/F TOWER 1A THE LATITUDE ,10,25/6/2018,37.05,1595,2031,23229,18242,2258,40
202,FLAT B 6/F TOWER 6 THE LATITUDE ,10,25/6/2018,19.5,834,1085,23381,17972,1252,50
