,Address,BuildingAge,RegDate,Price,SaleableArea,GrossArea,UnitPricePerSaleableArea,UnitPricePerGrossArea,LastHold,GainLoss
1504,FLAT F 12/F TOWER 6 MANTIN HEIGHTS ,3,6/6/2019,12.5,587,-,21295,-,929,3
1505,FLAT F 13/F CRYSTAL COURT  ,53,6/6/2019,10.04,712,796,14098,12611,8330,164
1506,FLAT 11 9/F KO FAI HOUSE (BLOCK B) KWUN FAI COURT ,21,6/6/2019,5.18,287,-,18049,-,-,
1507,FLAT 5 11/F MING FAI HOUSE (BLOCK A) KWUN FAI COURT ,21,5/6/2019,5.8,527,-,11006,-,-,
1508,FLAT 5 15/F MAN FUK HOUSE (BLOCK A) CHUN MAN COURT ,40,5/6/2019,6.5,554,665,11733,9774,-,
1509,FLAT B1 5/F TIMBER HOUSE  ,0,5/6/2019,5.73,-,-,-,-,-,-
1510,FLAT D 11/F YEE FU BUILDING  ,35,4/6/2019,4.74,244,372,19426,12742,2648,149
1511,FLAT A1 7/F TIMBER HOUSE  ,0,4/6/2019,13.76,-,-,-,-,-,-
1512,FLAT A 6/F MANNER COURT  ,31,4/6/2019,7.18,330,470,21758,15277,398,20
1513,FLAT B 2/F MENON MANSION  ,40,4/6/2019,5.48,265,343,20679,15977,1575,36
1514,FLAT A 18/F TOWER 9 MANTIN HEIGHTS ,3,4/6/2019,35.21,960,-,36680,-,-,-
1515,FLAT B 10/F SAPPHIRE COURT  ,53,4/6/2019,12.68,1029,-,12323,-,-,
1516,FLAT A2 11/F TIMBER HOUSE  ,0,3/6/2019,11.81,-,-,-,-,-,-
1517,FLAT B2 11/F TIMBER HOUSE  ,0,3/6/2019,5.99,-,-,-,-,-,-
1518,FLAT A2 12/F TIMBER HOUSE  ,0,3/6/2019,11.83,-,-,-,-,-,-
1519,FLAT A1 9/F TIMBER HOUSE  ,0,3/6/2019,13.81,-,-,-,-,-,-
1520,FLAT B1 26/F TIMBER HOUSE  ,0,3/6/2019,5.99,-,-,-,-,-,-
