,Address,BuildingAge,RegDate,Price,SaleableArea,GrossArea,UnitPricePerSaleableArea,UnitPricePerGrossArea,LastHold,GainLoss
432,FLAT A 22/F BLOCK 3 CASTELLO ,21,28/9/2020,8,547,718,14625,11142,4137,171
433,FLAT 3 2/F BLOCK B GREENWOOD GARDEN ,36,28/9/2020,4.23,271,409,15609,10342,4679,381
434,FLAT B 24/F PITTOSPORUM COURT (BLOCK 1) PHASE 3 NEW TOWN PLAZA,29,28/9/2020,15.9,954,1111,16667,14311,4910,134
435,FLAT E 19/F BLOCK 19 SITE 2 CITY ONE SHATIN,38,28/9/2020,7.1,451,562,15743,12633,4670,207
436,FLAT F 18/F BLOCK 17 SITE 2 CITY ONE SHATIN,38,25/9/2020,7.65,451,562,16958,13609,5113,296
437,FLAT B 27/F BLOCK 5 JUBILEE GARDEN ,35,25/9/2020,6.6,498,623,13253,10594,8544,132
438,FLAT B 15/F BLOCK 45 SITE 4 CITY ONE SHATIN,35,25/9/2020,5.17,284,395,18204,13089,2684,73
439,FLAT B 26/F BLOCK 2 WAI WAH CENTRE ,34,25/9/2020,5.98,358,483,16704,12381,4011,192
440,FLAT D 4/F BLOCK 29 SITE 3 CITY ONE SHATIN,37,25/9/2020,5.5,327,395,16820,13924,6979,437
441,FLAT B 20/F BLOCK 4 SITE 1 CITY ONE SHATIN,39,25/9/2020,10.5,819,980,12821,10714,7032,249
442,FLAT F 29/F BLOCK 2 PRIMA VILLA ,19,25/9/2020,7.63,419,549,18210,13898,5641,240
443,FLAT E 18/F BLOCK 2 CASTELLO ,21,24/9/2020,8.68,547,718,15868,12089,2288,51
444,FLAT 6 28/F BLOCK A GARDEN RIVERA ,36,24/9/2020,4.25,269,385,15799,11039,3415,104
445,FLAT B 27/F BLOCK 16 SITE 2 CITY ONE SHATIN,38,24/9/2020,7.6,451,562,16851,13523,1619,46
446,FLAT E 25/F BLOCK 8 CASTELLO ,21,24/9/2020,8.58,547,718,15686,11950,7223,204
447,FLAT 8 20/F BLOCK A GREENWOOD GARDEN ,36,24/9/2020,3.95,215,330,18372,11970,3878,250
448,FLAT H 26/F TUNG NING BUILDING (BLOCK A) SHATIN CENTRE ,39,24/9/2020,5.68,292,356,19452,15955,4665,297
449,FLAT 10 20/F FUNG LIN HOUSE (BLOCK C) SUI WO COURT ,40,24/9/2020,4.38,411,468,10657,9359,-,
450,FLAT C 25/F BLOCK 1 CASTELLO ,21,24/9/2020,10,753,970,13280,10309,6265,264
451,FLAT C 30/F BLOCK 42 SITE 4 CITY ONE SHATIN,35,24/9/2020,5.55,304,410,18257,13537,1271,25
