,Address,BuildingAge,RegDate,Price,SaleableArea,GrossArea,UnitPricePerSaleableArea,UnitPricePerGrossArea,LastHold,GainLoss
69,FLAT G 5/F BLOCK 20 PHASE 3 TAI PO CENTRE,35,26/11/2020,4.93,315,431,15644,11434,3333,145
70,FLAT 3 18/F BLOCK D JADE PLAZA ,34,25/11/2020,4.19,262,362,15985,11569,3658,168
71,FLAT D 5/F BLOCK 23 PHASE 3 TAI PO CENTRE,35,25/11/2020,4.4,325,454,13538,9692,3175,111
72,FLAT 2 18/F YEE LEUNG HOUSE (BLOCK E) YEE NGA COURT ,27,25/11/2020,6.7,645,826,10388,8111,-,
73,FLAT B 5/F BLOCK 2 FULL SCENE GARDEN ,30,25/11/2020,5.3,431,593,12297,8938,4739,312
74,FLAT A 9/F BLOCK 7 PHASE 2 CLASSICAL GARDENS,25,24/11/2020,7.15,588,736,12160,9715,4899,191
75,FLAT H 3/F BLOCK 9 PHASE 1 SERENITY PARK,28,24/11/2020,5.72,400,530,14300,10792,8731,167
76,FLAT F 14/F HONG MAN COURT (BLOCK 5) SUN HING GARDEN ,34,24/11/2020,5.8,591,684,9814,8480,-,
77,FLAT B 5/F BLOCK 15 PHASE 1 SERENITY PARK,28,24/11/2020,5.7,441,608,12925,9375,4704,234
78,FLAT 12 16/F KA WO HOUSE (BLOCK C) PO NGA COURT ,31,23/11/2020,5.55,489,642,11350,8645,-,
79,FLAT E 9/F BLOCK 11 PHASE 1 CLASSICAL GARDENS,26,20/11/2020,7.75,626,783,12380,9898,8652,66
80,FLAT 3 12/F BLOCK C GREENERY PLAZA ,34,20/11/2020,4.68,286,368,16364,12717,2328,71
81,FLAT D 12/F BLOCK 5 UPTOWN PLAZA ,29,20/11/2020,7.15,465,559,15376,12791,8124,233
82,FLAT C 24/F BLOCK 6 PHASE 4 TAI PO CENTRE,35,19/11/2020,5.68,371,517,15310,10986,3005,97
83,FLAT 2 11/F BLOCK A GREENERY PLAZA ,34,18/11/2020,5.08,321,403,15826,12605,4197,327
84,FLAT A 8/F BLOCK 21 PHASE 3 TAI PO CENTRE,35,18/11/2020,4.78,325,454,14708,10529,3519,145
85,FLAT I 1/F HONG CHE COURT (BLOCK 1) SUN HING GARDEN ,34,18/11/2020,4.66,426,494,10934,9429,-,
86,FLAT E 17/F BLOCK 8 PHASE 4 TAI PO CENTRE,35,18/11/2020,6,451,609,13304,9852,5547,233
87,FLAT A 17/F BLOCK 16 PHASE 2 SERENITY PARK,26,18/11/2020,6,422,556,14218,10791,-,
88,FLAT E 2/F KAM FUK (FOOK) BUILDING  ,48,17/11/2020,4.6,552,-,8333,-,3012,156
89,FLAT 1 10/F BLOCK B GREENERY PLAZA ,34,17/11/2020,4.97,320,402,15531,12363,4932,499
90,FLAT A 21/F BLOCK 1 EVERGREEN COURT  (with roof),29,16/11/2020,8.02,621,785,12915,10217,2962,71
91,FLAT 17 30/F SHIN LUN HOUSE (BLOCK 2) FU SHIN ESTATE ,0,16/11/2020,2.08,292,-,7123,-,-,
92,FLAT E 22/F BLOCK 18 PHASE 2 SERENITY PARK,26,16/11/2020,6.13,438,580,13991,10566,8549,75
93,FLAT D 15/F BLOCK 21 PHASE 3 TAI PO CENTRE,35,16/11/2020,5.15,325,454,15846,11344,2352,75
94,FLAT 11 13/F HING WO HOUSE (BLOCK B) PO NGA COURT ,31,16/11/2020,3.3,443,583,7449,5660,-,
95,FLAT 12 20/F YAT YAN HOUSE (BLOCK B) YAT NGA COURT ,29,16/11/2020,5.25,443,590,11851,8898,-,
96,FLAT H 25/F FU CHEONG COURT (BLOCK 1) FORTUNE PLAZA ,32,13/11/2020,5.29,342,454,15468,11652,3954,213
97,FLAT E 17/F BLOCK 6 UPTOWN PLAZA ,29,13/11/2020,9.6,617,739,15559,12991,2884,66
98,FLAT 14 15/F HING WO HOUSE (BLOCK B) PO NGA COURT ,31,13/11/2020,4.9,443,583,11061,8405,-,
99,FLAT C 8/F BLOCK 4 ELEGANCE GARDEN ,30,13/11/2020,4.83,592,707,8159,6832,-,
100,FLAT 8 26/F MING YAN HOUSE (BLOCK B) MING NGA COURT ,35,12/11/2020,4.4,338,457,13018,9628,-,
101,FLAT 1 11/F BLOCK 3 (BLOCK C) FOOK ON BUILDING ,46,12/11/2020,4.8,468,-,10256,-,1740,32
102,FLAT B 3/F FU SHIN BUILDING  ,33,11/11/2020,4.08,378,502,10794,8127,1121,25
103,FLAT 8 34/F MING CHEONG HOUSE (BLOCK C) MING NGA COURT ,35,11/11/2020,4.35,338,457,12870,9519,-,
104,FLAT G 18/F BLOCK 10 PHASE 4 TAI PO CENTRE,35,11/11/2020,5.3,371,517,14286,10251,-,
105,FLAT G 14/F YEE SING COURT (BLOCK 5) TAI PO PLAZA ,36,11/11/2020,5.6,424,499,13208,11222,-,
106,FLAT E 11/F WING CHEUNG BUILDING  ,40,11/11/2020,2.88,245,-,11755,-,3715,154
107,FLAT E 26/F BLOCK 2 FULL SCENE GARDEN ,30,10/11/2020,4.98,365,493,13644,10101,8002,274
