,Address,BuildingAge,RegDate,Price,SaleableArea,GrossArea,UnitPricePerSaleableArea,UnitPricePerGrossArea,LastHold,GainLoss
5799,FLAT B6 6/F TOWER 9 PHASE 2 ST MARTIN,1,7/8/2018,8.49,447,-,18989,-,-,-
5800,FLAT B3 10/F TOWER 10 PHASE 2 ST MARTIN,1,7/8/2018,7.54,338,-,22305,-,-,-
5801,FLAT B1 9/F TOWER 8 PHASE 2 ST MARTIN,1,7/8/2018,5.91,284,-,20798,-,-,-
5802,FLAT B2 11/F TOWER 11 PHASE 2 ST MARTIN,1,7/8/2018,8.71,458,-,19011,-,-,-
5803,FLAT A5 3/F TOWER 9 PHASE 2 ST MARTIN,1,7/8/2018,8.14,455,-,17894,-,-,-
5804,FLAT J 6/F TOWER 9 SOLARIA ,1,7/8/2018,7.04,336,-,20938,-,-,-
5805,FLAT A2 18/F TOWER 11 PHASE 2 ST MARTIN,1,7/8/2018,13.29,623,-,21325,-,-,-
5806,FLAT B2 2/F TOWER 11 PHASE 2 ST MARTIN,1,7/8/2018,9.02,458,-,19699,-,-,-
5807,FLAT B2 10/F TOWER 11 PHASE 2 ST MARTIN,1,7/8/2018,8.69,458,-,18973,-,-,-
5808,FLAT A5 11/F TOWER 9 PHASE 2 ST MARTIN,1,7/8/2018,8.42,455,-,18506,-,-,-
5809,FLAT A2 15/F TOWER 11 PHASE 2 ST MARTIN,1,7/8/2018,12.56,623,-,20165,-,-,-
5810,FLAT B1 11/F TOWER 8 PHASE 2 ST MARTIN,1,7/8/2018,5.75,284,-,20241,-,-,-
5811,FLAT A5 10/F TOWER 9 PHASE 2 ST MARTIN,1,7/8/2018,8.39,455,-,18441,-,-,-
5812,FLAT B1 2/F TOWER 11 PHASE 2 ST MARTIN,1,7/8/2018,9.07,505,-,17963,-,-,-
5813,FLAT B1 11/F TOWER 11 PHASE 2 ST MARTIN,1,7/8/2018,10.32,505,-,20437,-,-,-
5814,FLAT B3 15/F TOWER 11 PHASE 2 ST MARTIN,1,7/8/2018,6.93,339,-,20456,-,-,-
5815,FLAT A5 9/F TOWER 10 PHASE 2 ST MARTIN,1,7/8/2018,8.32,457,-,18215,-,-,-
5816,FLAT B1 11/F TOWER 10 PHASE 2 ST MARTIN,1,7/8/2018,10.24,506,-,20241,-,-,-
5817,FLAT A2 3/F TOWER 10 PHASE 2 ST MARTIN,1,7/8/2018,12.17,625,-,19475,-,-,-
