,Address,BuildingAge,RegDate,Price,SaleableArea,GrossArea,UnitPricePerSaleableArea,UnitPricePerGrossArea,LastHold,GainLoss
292,FLAT B 7/F TOWER 6 PHASE 4 BEL-AIR ON THE PEAK RESIDENCE BEL-AIR,15,9/5/2017,15.85,682,861,23240,18409,1703,24
293,FLAT C 10/F TOWER 1 PHASE 2 SOUTH TOWERS RESIDENCE BEL-AIR,16,9/5/2017,21.6,1118,1402,19320,15407,4954,256
294,FLAT B 13/F TOWER 2 PHASE 6 BEL-AIR NO. 8 RESIDENCE BEL-AIR,12,4/5/2017,15.7,698,908,22493,17291,1803,24
295,FLAT B 11/F TOWER 6 PHASE 6 BEL-AIR NO. 8 RESIDENCE BEL-AIR,12,4/5/2017,16.9,734,939,23025,17998,2827,61
296,FLAT A 17/F TOWER 8A PHASE 6 BEL-AIR NO. 8 RESIDENCE BEL-AIR,12,28/4/2017,52.8,1752,2398,30137,22018,3181,76
297,FLAT B 13/F TOWER 8A PHASE 6 BEL-AIR NO. 8 RESIDENCE BEL-AIR,12,26/4/2017,52,1741,2378,29868,21867,3664,108
298,FLAT B 8/F TOWER 3 PHASE 1 RESIDENCE BEL-AIR,16,26/4/2017,28,1190,1460,23529,19178,5155,303
299,FLAT B 37/F TOWER 1 PHASE 6 BEL-AIR NO. 8 RESIDENCE BEL-AIR (with flat roof),12,25/4/2017,53,1522,2080,34823,25481,2123,19
300,FLAT C 12/F TOWER 1 PHASE 4 BEL-AIR ON THE PEAK RESIDENCE BEL-AIR,15,24/4/2017,32.8,1281,1695,25605,19351,3785,139
301,FLAT A 20/F TOWER 5 PHASE 2 SOUTH TOWERS RESIDENCE BEL-AIR,16,21/4/2017,33,1320,1621,25000,20358,1840,45
302,FLAT B 16/F TOWER 2 PHASE 4 BEL-AIR ON THE PEAK RESIDENCE BEL-AIR,15,19/4/2017,19,723,912,26279,20833,1512,38
303,FLAT A 37/F TOWER 7 PHASE 1 RESIDENCE BEL-AIR,16,13/4/2017,32.38,1291,1573,25081,20585,5093,358
304,FLAT A 28/F TOWER 6 PHASE 2 SOUTH TOWERS RESIDENCE BEL-AIR,16,13/4/2017,35.6,1365,1688,26081,21090,2421,56
305,FLAT C 31/F TOWER 1 PHASE 1 RESIDENCE BEL-AIR,16,10/4/2017,13.2,618,776,21359,17010,2645,61
306,FLAT B 31/F TOWER 8 PHASE 4 BEL-AIR ON THE PEAK RESIDENCE BEL-AIR,15,29/3/2017,13.9,651,836,21352,16627,2887,99
307,FLAT C 47/F TOWER 2 PHASE 4 BEL-AIR ON THE PEAK RESIDENCE BEL-AIR,15,29/3/2017,37.8,1412,1835,26771,20599,2325,24
308,FLAT B 38/F TOWER 8 PHASE 2 SOUTH TOWERS RESIDENCE BEL-AIR,16,28/3/2017,45.3,1780,2180,25449,20780,2096,19
309,FLAT B 19/F TOWER 1 PHASE 6 BEL-AIR NO. 8 RESIDENCE BEL-AIR,12,28/3/2017,9.8,459,595,21351,16471,1565,21
310,FLAT C 36/F TOWER 1 PHASE 1 RESIDENCE BEL-AIR,16,24/3/2017,13.2,618,776,21359,17010,1389,20
311,FLAT B 20/F TOWER 1 PHASE 4 BEL-AIR ON THE PEAK RESIDENCE BEL-AIR,15,23/3/2017,16.7,723,912,23098,18311,3419,70
312,FLAT B 10/F TOWER 7 PHASE 4 BEL-AIR ON THE PEAK RESIDENCE BEL-AIR,15,23/3/2017,15.6,707,895,22065,17430,4530,118
313,FLAT B 15/F TOWER 2 PHASE 2 SOUTH TOWERS RESIDENCE BEL-AIR,16,23/3/2017,33,1366,1688,24158,19550,2535,56
314,FLAT C 16/F TOWER 2 PHASE 4 BEL-AIR ON THE PEAK RESIDENCE BEL-AIR,15,21/3/2017,35.7,1400,1857,25500,19225,2193,16
315,FLAT B 31/F TOWER 8 PHASE 2 SOUTH TOWERS RESIDENCE BEL-AIR,16,20/3/2017,41.5,1780,2180,23315,19037,2515,34
316,FLAT A 35/F TOWER 2 PHASE 1 RESIDENCE BEL-AIR,16,13/3/2017,26.3,1153,1399,22810,18799,5076,340
317,FLAT B 29/F TOWER 3 PHASE 1 RESIDENCE BEL-AIR,16,10/3/2017,28.68,1188,1455,24141,19711,5022,331
318,FLAT A 31/F TOWER 6 PHASE 2 SOUTH TOWERS RESIDENCE BEL-AIR,16,7/3/2017,34.49,1365,1688,25267,20432,4898,298
319,FLAT B 9/F TOWER 7 PHASE 1 RESIDENCE BEL-AIR,16,7/3/2017,31.5,1368,1682,23026,18728,1457,22
320,FLAT B 20/F TOWER 5 PHASE 6 BEL-AIR NO. 8 RESIDENCE BEL-AIR,12,6/3/2017,16.92,698,908,24241,18634,2712,46
321,FLAT B 12/F TOWER 8 PHASE 2 SOUTH TOWERS RESIDENCE BEL-AIR,16,6/3/2017,38,1780,2180,21348,17431,4876,201
322,FLAT A 45/F TOWER 7 PHASE 2 SOUTH TOWERS RESIDENCE BEL-AIR,16,3/3/2017,65,-,3114,-,20873,1174,0
323,FLAT C 38/F TOWER 5 PHASE 6 BEL-AIR NO. 8 RESIDENCE BEL-AIR,12,20/2/2017,27.33,1029,1466,26560,18643,3575,64
324,FLAT B 13/F TOWER 6 PHASE 4 BEL-AIR ON THE PEAK RESIDENCE BEL-AIR,15,17/2/2017,13.99,723,913,19350,15323,2604,45
325,FLAT A 42/F TOWER 6 PHASE 6 BEL-AIR NO. 8 RESIDENCE BEL-AIR,12,15/2/2017,28,1126,1588,24867,17632,2286,19
326,FLAT B 33/F TOWER 6 PHASE 1 RESIDENCE BEL-AIR,16,7/2/2017,28.5,1188,1455,23990,19588,4972,389
327,FLAT D 21/F TOWER 1 PHASE 6 BEL-AIR NO. 8 RESIDENCE BEL-AIR,12,20/1/2017,16.28,745,1053,21852,15461,2793,47
328,FLAT B 11/F TOWER 2 PHASE 6 BEL-AIR NO. 8 RESIDENCE BEL-AIR,12,16/1/2017,14.65,698,908,20989,16134,2325,40
329,FLAT B 15/F TOWER 7 PHASE 6 BEL-AIR NO. 8 RESIDENCE BEL-AIR,12,11/1/2017,15.4,734,939,20981,16400,2791,70
330,FLAT C 35/F TOWER 8 PHASE 4 BEL-AIR ON THE PEAK RESIDENCE BEL-AIR,15,9/1/2017,22.5,1040,1401,21635,16060,2288,56
331,FLAT A 36/F TOWER 6 PHASE 4 BEL-AIR ON THE PEAK RESIDENCE BEL-AIR,15,6/1/2017,35,1410,1875,24823,18667,1857,6
332,FLAT A 45/F TOWER 9 PHASE 4 BEL-AIR ON THE PEAK RESIDENCE BEL-AIR,15,5/1/2017,42,1851,2573,22690,16323,-,
