,Address,BuildingAge,RegDate,Price,SaleableArea,GrossArea,UnitPricePerSaleableArea,UnitPricePerGrossArea,LastHold,GainLoss
75,FLAT I 12/F MALAHON APARTMENTS  ,54,18/11/2020,4.7,308,430,15260,10930,-,
76,NO. 5/7 14/F RICH GARDEN  ,27,17/11/2020,5.8,-,-,-,-,3844,123
77,FLAT C 19/F KAM FOOK MANSION  ,46,17/11/2020,5.89,355,550,16592,10709,4012,160
78,FLAT B 22/F LINWAY COURT  ,33,16/11/2020,8,466,559,17167,14311,4896,220
79,FLAT 2 9/F BLOCK A HAY WAH BUILDING ,41,16/11/2020,5.65,330,392,17121,14413,8620,176
80,FLAT E 21/F WAH TAO (TO) BUILDING  ,51,16/11/2020,5.45,265,-,20566,-,2545,32
81,FLAT A 5/F EASTMAN COURT  ,33,16/11/2020,4.6,309,474,14887,9705,5252,283
82,FLAT B 12/F THE GRANDEUR  ,18,13/11/2020,7.82,394,593,19848,13187,2340,23
83,FLAT B 16/F LEE CHEONG BUILDING  ,46,13/11/2020,6.53,476,-,13714,-,-,
84,FLAT 5 12/F WAH TAO (TO) BUILDING  ,51,12/11/2020,5,302,-,16556,-,-,
85,NO. 23 3/F 21-27 LEE GARDEN ROAD  ,57,12/11/2020,6,429,-,13986,-,2187,-59
86,FLAT G 4/F STARLIGHT GARDEN  ,40,12/11/2020,6.85,395,520,17342,13173,4662,114
87,FLAT B 11/F THE GRANDEUR  ,18,12/11/2020,7.9,394,593,20051,13322,4662,98
88,FLAT B 9/F MALAHON APARTMENTS  ,54,12/11/2020,5,351,500,14245,10000,2143,15
89,FLAT B 11/F ST. FRANCIS MANSION  ,32,11/11/2020,4.58,209,325,21914,14092,5514,420
90,FLAT B 19/F LI CHIT GARDEN  ,26,11/11/2020,7.6,435,571,17471,13310,8009,197
91,FLAT D 7/F WEALTHY MANSION  ,46,11/11/2020,4.78,245,300,19510,15933,3563,78
92,NO. 17 1/F 13-17 BOWRINGTON ROAD  ,59,11/11/2020,12.6,604,-,20861,-,-,
93,FLAT B4 22/F BLOCK B PEARL CITY MANSION ,50,11/11/2020,8,563,702,14210,11396,4761,130
94,FLAT C 22/F HIGH BLOCK VINCENT MANSION ,31,10/11/2020,5.03,226,319,22257,15768,7478,302
95,FLAT 3 4/F SOUTHORN GARDEN  ,32,10/11/2020,6.75,423,542,15957,12454,3150,67
96,FLAT I 9/F HUNG YIP BUILDING  ,54,9/11/2020,5.53,442,-,12511,-,-,
97,FLAT A (NO. 32) 5/F TAK ON MANSION  ,45,9/11/2020,7.75,529,750,14650,10333,-,
98,FLAT A 6/F FU YUEN BUILDING  ,54,6/11/2020,5.59,375,-,14907,-,-,
99,FLAT A (NO. 146) 1/F YUE ON BUILDING  ,55,6/11/2020,4.9,371,-,13208,-,3761,227
100,FLAT B (NO. 38) 11/F YEE WAH MANSION  ,55,5/11/2020,6.46,-,-,-,-,-,
101,FLAT A 4/F ST. FRANCIS MANSION  ,32,5/11/2020,4.4,209,325,21053,13538,2674,13
102,FLAT B 2/F FU WING COURT  ,38,5/11/2020,4.95,263,427,18821,11593,3237,83
103,FLAT 7 11/F BLOCK B CAUSEWAY CENTRE ,41,5/11/2020,6.5,357,505,18207,12871,-,
104,NO. 218 8/F YUK CHUN HOUSE  ,53,3/11/2020,6.35,476,-,13340,-,-,
105,FLAT 5 27/F SOUTHORN GARDEN  ,32,3/11/2020,8.75,516,667,16957,13118,3919,95
106,FLAT C 2/F LIN (NIN) FUNG MANSION  ,54,3/11/2020,4.68,333,-,14054,-,2323,51
107,FLAT D 5/F 5 SHARP STREET EAST   (with roof),49,3/11/2020,15,335,-,44776,-,-,
108,FLAT 4 18/F BLOCK A HAY WAH BUILDING ,41,2/11/2020,7.35,395,476,18608,15441,1131,17
109,NO. 27 3/F WAI SHING MANSION  ,56,2/11/2020,3.8,403,-,9429,-,-,
110,FLAT D 1/F MANRICH COURT  ,30,2/11/2020,7.5,397,542,18892,13838,3489,42
111,FLAT C 11/F TAK FAI BUILDING  ,54,2/11/2020,7.95,531,-,14968,-,-,
112,FLAT B 14/F ASCOT MANSION  ,35,29/10/2020,5.33,318,487,16755,10940,1113,13
113,FLAT B 5/F MAN SHEK BUILDING  ,35,29/10/2020,4.05,246,390,16463,10385,3152,59
114,FLAT 6 7/F SOUTHORN GARDEN  ,32,29/10/2020,8.5,517,670,16441,12687,1488,25
115,FLAT A 22/F FASTEEM MANSION   (with roof),34,29/10/2020,5.55,276,452,20109,12279,1169,27
116,FLAT 5 39/F SOUTHORN GARDEN  ,32,29/10/2020,9.72,516,667,18837,14573,-,
117,FLAT C 23/F TOWER 2 HOOVER TOWERS ,30,28/10/2020,7.02,295,428,23797,16402,4873,201
118,FLAT F 49/F TOWER 3 PHASE 1 THE ZENITH (with roof),14,27/10/2020,12.3,483,637,25466,19309,3480,52
119,FLAT C 20/F WAI SUN BUILDING  ,42,27/10/2020,5.18,271,348,19114,14885,3958,172
120,FLAT E 15/F FULLY BUILDING  ,39,27/10/2020,5.13,284,354,18063,14492,4180,217
121,FLAT B 4/F LUEN SEN MANSION (BUILDING)  ,53,27/10/2020,6.08,497,750,12227,8103,972,3
122,FLAT 6 9/F BLOCK A LOK SING CENTRE ,43,27/10/2020,6,390,475,15385,12632,4101,116
123,FLAT C 8/F BRILLIANT COURT  ,20,27/10/2020,4.48,203,268,22069,16716,1126,8
124,FLAT A 15/F YING KING BUILDING (MANSION)  ,53,27/10/2020,4.5,315,450,14286,10000,4011,114
125,FLAT 9 23/F SOUTHORN GARDEN  ,32,27/10/2020,9,591,790,15228,11392,7776,169
126,FLAT D (NO. 356) 5/F HUNG FOOK BUILDING (MANSION)  ,56,23/10/2020,5.28,385,-,13714,-,2770,33
127,FLAT D 22/F RIALTO BUILDING  ,41,23/10/2020,5.45,309,388,17638,14046,3822,88
128,FLAT D 13/F THE MORRISON  ,13,23/10/2020,8.8,422,649,20853,13559,3367,39
129,FLAT B 7/F LEE FAT BUILDING  ,37,22/10/2020,3.98,217,353,18341,11275,1962,14
130,FLAT M 20/F TOWER 2 PHASE 2 THE AVENUE,5,22/10/2020,14.98,515,-,29087,-,2496,43
131,FLAT L 20/F TOWER 2 PHASE 2 THE AVENUE,5,22/10/2020,8.95,329,-,27204,-,2496,34
132,FLAT B 9/F FOOK ON BUILDING  ,41,21/10/2020,5.88,371,554,15849,10614,1778,24
133,FLAT B 19/F AVERY HOUSE  ,33,21/10/2020,6.2,339,479,18289,12944,-,
134,FLAT G 29/F TOWER 1 PHASE 2 THE AVENUE,5,21/10/2020,16,552,-,28986,-,443,-13
135,FLAT B 4/F JARDINE BUILDING  ,54,21/10/2020,6.1,521,-,11708,-,-,
136,NO. 296 6/F TAK WAH MANSION  ,56,21/10/2020,6.22,584,-,10646,-,-,
137,FLAT C 6/F HING BONG MANSION  ,35,19/10/2020,4.85,294,417,16497,11631,3968,153
138,FLAT A 12/F LEE FAT BUILDING  ,37,19/10/2020,4.11,219,350,18758,11737,2882,46
139,FLAT B 4/F LUEN LEE BUILDING  ,40,19/10/2020,6.28,324,439,19383,14305,3371,73
140,FLAT B 13/F ST. FRANCIS MANSION  ,32,19/10/2020,4.63,209,325,22153,14246,1531,8
141,FLAT D4 5/F BLOCK D PATERSON BUILDING ,60,19/10/2020,8.92,688,750,12965,11893,4098,142
142,FLAT B 7/F EASTMAN COURT  ,33,16/10/2020,5.12,309,474,16570,10802,2965,45
143,FLAT B 12/F FULLY BUILDING  ,39,16/10/2020,5.64,320,399,17625,14135,2298,38
144,FLAT F 7/F BRILLIANT COURT  ,20,16/10/2020,7.35,385,522,19091,14080,7315,289
145,FLAT 7 31/F BLOCK B CAUSEWAY CENTRE ,41,16/10/2020,8.26,357,505,23137,16356,5054,346
146,FLAT A 18/F TOWER 1 PHASE 1 THE ZENITH,14,16/10/2020,11.68,526,749,22205,15594,2242,24
147,FLAT K 18/F TOWER B TONNOCHY TOWERS ,45,15/10/2020,6.2,374,445,16578,13933,3042,64
148,FLAT G 18/F YUE KING BUILDING  ,49,15/10/2020,14.8,958,1300,15449,11385,6596,517
149,FLAT B 7/F YORK PLACE  ,11,15/10/2020,10,494,706,20243,14164,3840,27
150,FLAT A 18/F VALIANT COURT  ,26,15/10/2020,4.5,224,358,20089,12570,2943,50
151,FLAT J 21/F TOWER 2 PHASE 2 THE AVENUE,5,15/10/2020,13.47,532,-,25320,-,1130,8
152,FLAT D 8/F TAI YUEN COURT  ,27,14/10/2020,6.3,346,471,18208,13376,1298,5
153,FLAT B 7/F BLOCK A KWONG SANG HONG BUILDING ,44,14/10/2020,6.87,508,680,13524,10103,-,
154,NO. 229A (FLAT E) 3/F SHUI CHEUNG BUILDING  ,55,14/10/2020,4.9,363,-,13499,-,1343,9
155,FLAT 8 15/F BLOCK A LOCKHART HOUSE ,41,12/10/2020,5.25,311,357,16881,14706,1149,5
156,FLAT B 8/F KING SING MANSION  ,61,12/10/2020,9.3,753,-,12351,-,-,
157,FLAT B 21/F SUN HO COURT  ,32,12/10/2020,6.24,254,416,24559,14995,5189,327
158,FLAT 6 18/F BLOCK A HAY WAH BUILDING ,41,12/10/2020,5.85,330,392,17727,14923,5225,275
159,FLAT C 5/F ANTUNG BUILDING  ,46,12/10/2020,5,432,-,11574,-,-,
160,FLAT 8 5/F SOUTHORN GARDEN  ,32,9/10/2020,8.62,516,667,16705,12924,-,
161,FLAT H 4/F SOUTHORN MANSION  ,55,9/10/2020,5.24,374,-,14005,-,1350,22
162,FLAT 3 9/F TUNG KAI BUILDING  ,40,9/10/2020,5.17,286,378,18070,13672,2277,37
163,FLAT A 10/F CHESTERFIELD MANSION  ,57,9/10/2020,21.2,1272,1600,16667,13250,8920,271
164,FLAT B 6/F KESWICK COURT  ,32,8/10/2020,8.1,510,685,15882,11825,6280,581
165,FLAT E 12/F EVERWIN MANSION  ,55,8/10/2020,6.29,375,469,16773,13412,-,
166,FLAT F 12/F EVERWIN MANSION  ,55,8/10/2020,6.29,375,469,16773,13412,-,
167,FLAT E 20/F YEE ON BUILDING  ,48,8/10/2020,5.2,465,550,11183,9455,-,
168,FLAT C 24/F YEE ON BUILDING  ,48,7/10/2020,8.9,555,630,16036,14127,8841,227
169,FLAT D 11/F YEN MEN BUILDING  ,36,7/10/2020,4.88,274,344,17810,14186,1325,11
