,Address,BuildingAge,RegDate,Price,SaleableArea,GrossArea,UnitPricePerSaleableArea,UnitPricePerGrossArea,LastHold,GainLoss
86,FLAT A 1/F MAN TUNG BUILDING  ,41,21/7/2020,7.08,529,650,13384,10892,8505,151
87,FLAT E 6/F TOWER 1 STAR CREST ,21,20/7/2020,18.5,719,929,25730,19914,5154,128
88,FLAT 2 5/F BLOCK A GRANDVIEW TOWER ,42,17/7/2020,16.43,800,910,20538,18055,4040,136
89,FLAT A 26/F TOWER 1 DYNASTY COURT ,29,17/7/2020,95,2141,2680,44372,35448,6386,336
90,FLAT C 22/F TOWER 3 HILLSBOROUGH COURT ,27,17/7/2020,22,771,976,28534,22541,4621,139
91,FLAT A 42/F TOWER 3 TREGUNTER ,39,16/7/2020,44,1602,2042,27466,21548,4652,93
92,FLAT D 35/F TOWER 3 TREGUNTER ,39,16/7/2020,86,2407,3001,35729,28657,5734,204
93,FLAT D 2/F ESTELLA COURT  ,64,13/7/2020,32,1707,1800,18746,17778,-,
94,FLAT 3 5/F BLOCK A GRANDVIEW TOWER ,42,10/7/2020,16.38,755,853,21695,19203,2619,30
95,FLAT C 8/F BEAU CLOUD MANSION  ,55,7/7/2020,28.2,1437,1700,19624,16588,5427,214
96,FLAT 1 14/F BLOCK A GRANDVIEW TOWER ,42,7/7/2020,17.38,817,935,21273,18588,8435,144
97,FLAT C 12/F THE ROYAL COURT  ,31,6/7/2020,25.1,856,1102,29322,22777,1939,12
98,FLAT B 11/F TOWER 4 DYNASTY COURT ,29,3/7/2020,54.8,1522,1970,36005,27817,8529,67
99,NO. 1A 22/F TOWER 2 CENTURY TOWER  (with roof),28,30/6/2020,133.8,2786,3663,48026,36527,3323,5
100,FLAT D 4/F MAN TUNG BUILDING  ,41,30/6/2020,7.35,487,600,15092,12250,2520,35
101,FLAT B 29/F TOWER 1 STAR CREST ,21,29/6/2020,44.38,1510,1902,29391,23333,927,-20
102,FLAT A 10/F TOWER 1 STAR CREST ,21,24/6/2020,29,912,1158,31798,25043,7727,268
103,FLAT E 3/F MONTICELLO  ,51,24/6/2020,22.8,1107,1275,20596,17882,-,
104,FLAT B 17/F BOWEN PLACE  ,31,22/6/2020,55,1485,1983,37037,27736,1694,3
105,FLAT F 15/F MONTICELLO  ,51,19/6/2020,24.8,1075,1261,23070,19667,-,
106,FLAT F 4/F ST. LOUIS MANSION  ,27,19/6/2020,7.2,318,435,22642,16552,3630,80
107,FLAT D 7/F BLOCK 1 PHOENIX COURT ,43,19/6/2020,14.9,890,983,16742,15158,7889,354
108,FLAT A 2/F BLOCK 1 PHOENIX COURT ,43,18/6/2020,18.7,1119,1234,16711,15154,-,
109,FLAT B 14/F BLOCK 1 PHOENIX COURT ,43,12/6/2020,18.5,1119,1234,16533,14992,5664,270
110,FLAT D 31/F TOWER 4 HILLSBOROUGH COURT ,27,11/6/2020,37,1190,1385,31092,26715,3459,24
111,FLAT A 17/F BLOCK AB AMBER GARDEN ,39,11/6/2020,38.5,1404,1732,27422,22229,3971,93
112,FLAT D 5/F BLOCK 1 PHOENIX COURT ,43,10/6/2020,13.8,890,983,15506,14039,1643,17
113,FLAT A 7/F BLOCK 1 ESTORIL COURT ,37,10/6/2020,68.5,2888,3347,23719,20466,4919,166
114,FLAT 3 29/F BLOCK A GRANDVIEW TOWER ,42,9/6/2020,16.32,629,730,25946,22356,-,
115,NO. 40A 2/F SOUTH GARDEN MANSION  ,60,9/6/2020,32,1348,1500,23739,21333,-,
116,FLAT A 17/F BOWEN PLACE  ,31,9/6/2020,50,1445,1927,34602,25947,4855,144
117,BLOCK B (WEST BLOCK 52B) 10/F MAN YUEN GARDEN  ,56,9/6/2020,36.5,1669,2000,21869,18250,4608,109
118,FLAT D 16/F MONTICELLO  ,51,9/6/2020,22.8,1107,1329,20596,17156,5039,160
119,NO. 31 24/F WING WAY COURT  ,31,8/6/2020,28.5,1478,1860,19283,15323,1398,38
120,NO. 7/9 13/F HOOVER COURT  ,40,8/6/2020,60.18,2320,2654,25940,22675,3713,115
