,Address,BuildingAge,RegDate,Price,SaleableArea,GrossArea,UnitPricePerSaleableArea,UnitPricePerGrossArea,LastHold,GainLoss
89,FLAT D 8/F HO KING VIEW  ,49,18/6/2020,16.58,836,910,19833,18220,1345,19
90,FLAT A 24/F BLOCK 14 BRAEMAR HILL MANSIONS ,42,15/6/2020,35.5,1297,1490,27371,23826,-,
91,FLAT C 16/F BLOCK 1 BEVERLEY HEIGHTS ,41,10/6/2020,12.6,719,870,17524,14483,5530,193
92,FLAT C 10/F TOWER 3 THE PAVILIA HILL ,5,5/6/2020,19.8,717,-,27615,-,2046,7
93,BLOCK N 12/F BLOCK M-P BRAEMAR TERRACE ,46,5/6/2020,10,728,850,13736,11765,5608,184
94,FLAT 2 4/F BLOCK D KINGSFORD GARDENS ,50,3/6/2020,28,1313,1450,21325,19310,3427,89
95,FLAT C 10/F DRAGON VIEW GARDEN  ,33,2/6/2020,11,693,886,15873,12415,-,
96,FLAT G 27/F BLOCK E-H EVELYN TOWERS ,45,1/6/2020,25.5,1065,1196,23944,21321,5481,197
97,FLAT A 18/F TOWER 8 PHASE 1 PACIFIC PALISADES,29,1/6/2020,20.5,843,1070,24318,19159,-,
98,FLAT B 23/F BLOCK 3 BRAEMAR HILL MANSIONS ,42,29/5/2020,25.8,1124,1260,22954,20476,8849,250
99,BLOCK Q 10/F BLOCK Q-T BRAEMAR TERRACE ,46,27/5/2020,11,718,850,15320,12941,-,
100,FLAT A 19/F HANKING COURT  ,46,27/5/2020,41.5,1580,1950,26266,21282,-,
101,FLAT A 7/F TOWER 1 THE PAVILIA HILL ,5,26/5/2020,28,1040,-,26923,-,1834,10
102,BLOCK K 1/F BLOCK I-L BRAEMAR TERRACE ,46,21/5/2020,11.15,718,850,15529,13118,1321,21
103,FLAT B 16/F BLOCK 4 BEVERLEY HEIGHTS ,41,20/5/2020,10,718,870,13928,11494,1369,1
104,FLAT 3 7/F BLOCK A MAIDEN COURT ,40,20/5/2020,17.42,992,1221,17560,14267,3815,118
105,FLAT 2 16/F BLOCK C DRAGON COURT ,40,15/5/2020,14.2,857,962,16569,14761,-,
106,FLAT A 4/F HOMESTEAD MANSIONS  ,46,13/5/2020,25.75,1479,1650,17410,15606,-,
107,FLAT B 15/F BLOCK A-D EVELYN TOWERS ,45,4/5/2020,23.8,1063,1198,22389,19866,2962,43
108,FLAT 2 19/F BLOCK A DRAGON COURT ,40,16/4/2020,16.6,857,962,19370,17256,2791,46
109,BLOCK B5 14/F BLOCK B4 - B6 CORAL COURT ,47,14/4/2020,15.8,877,1086,18016,14549,7828,329
110,FLAT 8 10/F BLOCK C VIKING VILLAS ,44,14/4/2020,13.8,700,795,19714,17358,1254,18
111,FLAT 3 1/F BLOCK A FLORA GARDEN ,41,9/4/2020,10,681,786,14684,12723,5572,239
112,FLAT A 20/F TOWER 1 SKY HORIZON ,18,9/4/2020,28.23,998,1439,28287,19618,4536,109
113,FLAT B 8/F TOWER 2 THE PAVILIA HILL ,5,8/4/2020,32.18,1136,-,28327,-,1954,10
114,BLOCK Q 4/F BLOCK Q-T BRAEMAR TERRACE ,46,7/4/2020,10,718,838,13928,11933,5848,288
115,FLAT B 25/F BLOCK 8 BRAEMAR HILL MANSIONS ,42,2/4/2020,28.5,1124,1260,25356,22619,-,
116,FLAT 4 21/F BLOCK C DRAGON COURT ,40,31/3/2020,22,1143,1275,19248,17255,-,
117,FLAT B 7/F TOWER 8 PHASE 1 PACIFIC PALISADES,29,18/3/2020,10.5,588,740,17857,14189,4252,78
118,FLAT A 19/F BLOCK 4 BEVERLEY HEIGHTS ,41,17/3/2020,10,631,820,15848,12195,1455,20
119,FLAT A 20/F DRAGON VIEW GARDEN  ,33,13/3/2020,14.5,647,858,22411,16900,6538,392
120,BLOCK O 12/F BLOCK M-P BRAEMAR TERRACE ,46,9/3/2020,14,718,850,19499,16471,2745,71
121,FLAT F 15/F BLOCK B TEMPO COURT ,49,2/3/2020,13.35,753,870,17729,15345,2072,24
122,FLAT A 3/F BLOCK 2 BRAEMAR HILL MANSIONS ,42,19/2/2020,27.8,1297,1490,21434,18658,-,
123,FLAT 3 7/F BLOCK C FLORA GARDEN ,41,19/2/2020,11.2,684,786,16374,14249,5853,338
124,FLAT B 25/F BLOCK 4 BRAEMAR HILL MANSIONS ,42,17/2/2020,42.64,1467,1640,29065,25999,3323,27
125,FLAT B 16/F TOWER 5 PHASE 1 PACIFIC PALISADES,29,13/2/2020,18.8,830,1028,22651,18288,7505,179
126,FLAT B 16/F DRAGON PRIDE  ,20,13/2/2020,8.5,426,595,19953,14286,4472,144
127,BLOCK Q 6/F BLOCK Q-T BRAEMAR TERRACE ,46,12/2/2020,12.18,718,850,16964,14329,-,
128,FLAT C 2/F BLOCK 4 BEVERLEY HEIGHTS ,41,11/2/2020,11.9,718,870,16574,13678,4642,185
129,BLOCK B1 16/F BLOCK B1 - B3 CORAL COURT ,47,11/2/2020,16.15,877,1086,18415,14871,7636,294
130,FLAT 5 4/F BLOCK A DRAGON COURT ,40,11/2/2020,10,589,641,16978,15601,3284,79
131,FLAT C 3/F BLOCK 8 BRAEMAR HILL MANSIONS ,42,6/2/2020,24.08,1090,1260,22092,19111,4636,144
132,FLAT C 21/F TOWER 3 PHASE 1 PACIFIC PALISADES,29,5/2/2020,16.3,825,1045,19758,15598,5916,279
133,BLOCK J 3/F BLOCK I-L BRAEMAR TERRACE ,46,3/2/2020,9.99,728,850,13723,11753,-,
134,FLAT A 21/F TOWER 7 PHASE 1 PACIFIC PALISADES,29,23/1/2020,19.44,843,1070,23058,18166,1655,10
135,FLAT 1 4/F BLOCK A FLORA GARDEN ,41,21/1/2020,14.88,837,964,17778,15436,5807,325
136,FLAT A 16/F TOWER 10 PHASE 2 PACIFIC PALISADES,29,16/1/2020,19.1,843,1070,22657,17850,2496,23
